,用户的id,用户的姓名,保密,女,男,"用户的签名（0,1）",用户的等级,有没有佩戴粉丝牌,vip,关注数,粉丝数,收藏夹总视频数,收藏夹id,视频数量,视频的时长,视频的bv_id,视频的id,视频的收藏数,视频的播放数,视频的弹幕数,点赞数,投币数,分享数,视频的up主的粉丝数,这个视频的第几个tag,标签的id,标签的名字,标签的订阅数,这个标签下的视频投稿数,这个标签下的精选视频数,大Tag
35905,10026947.0,樱木在不在,1.0,0.0,0.0,1.0,0.836650855,1.0,0.0,-0.776265762,0.337542128,-0.413273452,44274547.0,74.0,300.0,BV1zt411d7ZT,34099956.0,-0.309735856,-0.299744249,-0.160718847,-0.310773257,-0.241181355,-0.309730674,-0.212362646,3.0,8859.0,考试,-0.253119415,-0.147372847,-0.20918577,知识
36046,10026960.0,十天有奶,0.0,0.0,1.0,1.0,-0.731780643,1.0,0.0,-0.74505217,-0.082571792,-0.48622118,56540360.0,94.0,278.0,BV1NE411P7YG,97990939.0,-0.088177461,-0.246276128,-0.129200986,-0.209022268,-0.184493889,-0.088685639,-0.188707861,0.0,14379.0,PR,-0.363976336,-0.494368969,-0.390576903,知识
36054,10027158.0,木卯木又寸木支,1.0,0.0,0.0,1.0,-0.731780643,1.0,1.0,-0.67742272,-0.082669556,-0.452652314,224297358.0,9.0,193626.0,BV1YW411e7n5,18792821.0,3.168560137,2.024541023,3.603359678,0.372548531,0.074802091,3.166149497,1.099177385,0.0,335752.0,PS教程,-0.033569323,-0.486201442,-0.388133085,知识
36090,10027168.0,L1ttle_3parK,1.0,0.0,0.0,1.0,-0.731780643,1.0,1.0,-0.131184851,-0.082690505,-0.427798442,1356276068.0,1.0,517.0,BV1YQ4y1h7h5,720166993.0,-0.118233423,-0.010497188,-0.028361456,0.093713217,-0.005669075,-0.116504743,0.119936596,1.0,41917.0,心理学,-0.091884548,-0.47630141,-0.342348906,知识
36119,10027180.0,酒砸肆,0.0,1.0,0.0,1.0,-3.868643638,1.0,0.0,-0.86990654,-0.082732404,-0.512043384,71685180.0,14.0,714.0,BV1Yx411P7hE,1695573.0,0.051720188,0.004749998,-0.038980008,-0.213005629,-0.206198751,0.050409879,0.089335321,0.0,39326.0,羽生结弦,-0.554245411,-0.505011503,-0.390876146,运动
36129,10027191.0,卡片蟹,0.0,0.0,1.0,1.0,0.836650855,1.0,0.0,-0.669619322,-0.080679355,-0.43457677,58230291.0,65.0,861.0,BV1Zi4y1K7cP,544212293.0,0.339115717,0.061733259,-0.006096276,0.201263981,0.365392414,0.339728558,0.135237233,0.0,105286.0,国家宝藏,-0.434907625,-0.505754005,-0.377709454,综艺
36259,10027205.0,egolly,1.0,0.0,0.0,0.0,0.836650855,0.0,1.0,-0.680023852,-0.079527134,-0.442646209,45680905.0,229.0,22091.0,BV1tQ4y12761,717314445.0,0.417766415,0.122390027,0.050066026,0.014045984,-0.059316519,0.417622048,0.257642332,1.0,1833.0,搞笑,3.291394838,2.9290621,4.52214532,搞笑
36261,10027207.0,汪汪笑鱼鱼,0.0,0.0,1.0,0.0,0.836650855,1.0,1.0,-0.336674335,-0.082711455,-0.4888034,70733807.0,86.0,98.0,BV1n64y1e7rg,762430265.0,-0.305946869,-0.3011549,-0.162466575,-0.310566123,-0.242124656,-0.305941712,-0.216111302,0.0,1463475.0,增肌,-0.620894627,-0.492141461,-0.380851505,运动
36290,10027211.0,不会起名字的咸鱼-,1.0,0.0,0.0,0.0,0.836650855,1.0,1.0,0.495688131,-0.080574608,-0.443614542,55833811.0,226.0,302.0,BV1BX4y1c7gd,716901565.0,0.144525342,0.339398305,-0.045779994,0.29686466,-0.019080936,0.144994832,-0.01776914,0.0,599064.0,东京奥运会,-0.654736324,-0.503773999,-0.349231495,运动
36311,10027234.0,等会点个夜宵,1.0,0.0,0.0,0.0,-0.731780643,0.0,1.0,-0.804878222,-0.082753354,-0.515916715,817546434.0,2.0,268.0,BV1P4411y77U,66626858.0,-0.256133647,-0.070174897,-0.12313534,-0.125371673,-0.204531209,-0.256128825,-0.150670476,0.0,22657.0,罗志祥,-0.676388954,-0.500308988,-0.386537122,音乐
36312,10027359.0,傲娇少年洛玖,1.0,0.0,0.0,1.0,0.836650855,0.0,1.0,0.805222923,-0.082313415,-0.153760296,55713659.0,257.0,853.0,BV1og41177ko,504567902.0,0.003626198,-0.159577513,-0.037246966,-0.121388312,-0.023551556,0.005899313,-0.033069778,1.0,372799.0,考研,-0.143015037,-0.4112087,-0.347984649,知识
36473,10027403.0,PorterRobinson-,0.0,0.0,1.0,0.0,-0.731780643,0.0,0.0,-0.237831292,-0.082620674,-0.510106719,703316203.0,9.0,5653.0,BV1JJ41197WN,77303020.0,-0.192638898,-0.271931109,-0.072216224,-0.260805969,-0.184493889,-0.194398234,-0.172642191,0.0,459007.0,EDM,-0.68332688,-0.500061487,-0.394816179,音乐
36491,10027436.0,企鹅小公绝,1.0,0.0,0.0,1.0,-0.731780643,1.0,0.0,0.38904169,-0.081510351,-0.450392871,71319736.0,205.0,4991.0,BV1GJ411X7hu,77080438.0,1.347743049,0.0875216,-0.037584763,0.033962792,-0.086140241,1.346780113,0.257642332,0.0,360005.0,英语学习,0.189078761,-0.400318664,-0.352273799,知识
36498,10027438.0,这里是清浅吖,0.0,1.0,0.0,0.0,-0.731780643,0.0,0.0,-0.001128216,-0.082732404,-0.384223471,61532038.0,378.0,69.0,BV1f44y1e7qn,976676787.0,-0.236604505,-0.140973551,-0.158662695,-0.085538057,-0.241150061,-0.2389088,-0.19133957,0.0,11687.0,综艺,0.010244697,0.872825452,0.186762594,综艺
36518,10027508.0,管好我自己,1.0,0.0,0.0,1.0,-0.731780643,0.0,0.0,-0.198814302,-0.08022545,-0.47427841,1078603208.0,23.0,481.0,BV1Bk4y1k77W,753129894.0,-0.305763262,-0.301095131,-0.162848432,-0.311757148,-0.242482305,-0.305758106,-0.214994356,0.0,32613.0,面试,-0.550173808,-0.477538914,-0.375365384,知识
36524,10027543.0,墨未溅昨日已层层凋谢,0.0,0.0,1.0,1.0,-0.731780643,0.0,0.0,-0.300258477,-0.082753354,-0.50203728,70750543.0,45.0,65.0,BV1D34y1m7Lz,806257003.0,0.312425889,0.71436797,-0.0818067,0.93021916,0.499511024,0.311909454,1.099177385,0.0,817374.0,芜湖大司马,-0.640848358,-0.501793993,-0.314269938,游戏
36543,10027568.0,勇敢狗狗ou,0.0,0.0,1.0,0.0,0.836650855,0.0,1.0,-0.838692947,-0.082739387,-0.205727482,46975568.0,963.0,37144.0,BV1co4y127J8,375869628.0,-0.295358847,-0.227327584,0.024334762,-0.305770155,-0.239406519,-0.295353761,-0.210847883,1.0,11687.0,综艺,0.010244697,0.872825452,0.186762594,综艺
36558,10027576.0,食堂大婶抖三抖,0.0,1.0,0.0,1.0,-2.300212141,0.0,0.0,-0.849097478,-0.082746371,-0.512688939,71827676.0,12.0,260.0,BV1Rt411a73K,38540123.0,-0.281682884,-0.214804119,-0.150070921,-0.296472989,-0.237524388,-0.28167789,-0.151466109,7.0,11687.0,综艺,0.010244697,0.872825452,0.186762594,综艺
36575,10027580.0,枯黑夜羽,0.0,0.0,1.0,0.0,0.836650855,1.0,0.0,-0.482337767,-0.082683522,-0.339034613,54832280.0,386.0,1566.0,BV1LK41157Wu,497931056.0,-0.247743349,-0.233670126,-0.095098249,-0.185122098,-0.117434584,-0.250036441,-0.186213857,1.0,364.0,格斗,-0.610646725,-0.436453781,-0.357959416,运动
36649,10027584.0,导演一场童话,0.0,1.0,0.0,1.0,-2.300212141,0.0,0.0,-0.547366084,-0.082746371,-0.436190658,71175784.0,249.0,119.0,BV1jt4y1Y7LU,627995198.0,-0.184098376,-0.047323735,-0.140539191,-0.077571334,-0.212256441,-0.183270592,-0.196557088,7.0,15775524.0,必剪创作,-0.59689352,4.239331337,0.685101938,必剪创作
36651,10027587.0,抱头鼠窜之策,0.0,0.0,1.0,1.0,-0.731780643,0.0,1.0,-0.534360421,-0.082620674,-0.475246743,70852987.0,63.0,46324.0,BV1js411k7M2,5929982.0,-0.247620944,-0.265563969,-0.128275718,-0.296803608,-0.236290496,-0.250036441,-0.198653275,0.0,11687.0,综艺,0.010244697,0.872825452,0.186762594,综艺
36707,10027596.0,湾区休闲普通人,0.0,0.0,1.0,1.0,-0.731780643,0.0,1.0,-0.607192137,-0.080832985,-0.073711461,751339696.0,3.0,35609.0,BV1EW411171A,33478152.0,1.563859991,0.527418205,0.641209499,0.065829685,0.137390776,1.563769122,0.104635958,0.0,337310.0,AE教程,-0.527464288,-0.501546492,-0.395314917,知识
36820,10027691.0,马库斯怀特,0.0,0.0,1.0,1.0,0.836650855,0.0,1.0,1.000307876,-0.080476843,0.136416728,770496991.0,241.0,121.0,BV19h411J7WF,208596613.0,-0.297473113,-0.268259025,-0.162187526,-0.293306217,-0.241637358,-0.297468013,-0.211398706,1.0,11687.0,综艺,0.010244697,0.872825452,0.186762594,综艺
37029,10027709.0,七院长,1.0,0.0,0.0,0.0,0.836650855,0.0,1.0,-0.086965595,-0.082725421,-0.426184554,326355609.0,23.0,24585.0,BV12J411n7H7,83205292.0,-0.284220003,-0.294420612,-0.157370257,-0.307733953,-0.238078744,-0.284214992,-0.208675192,0.0,8859.0,考试,-0.253101245,-0.146630344,-0.209086023,知识
37040,10027741.0,黑白丘比,0.0,0.0,1.0,1.0,0.836650855,0.0,1.0,-0.042746339,-0.080637456,-0.271896882,56382641.0,758.0,1578.0,BV1834y1d7oG,806743501.0,-0.30214119,-0.293475096,-0.137866195,-0.295795818,-0.216964005,-0.302136059,-0.210985589,0.0,363.0,MUGEN,-0.661103409,-0.484221436,-0.395364791,游戏
37075,10027780.0,枫虞谭居,0.0,1.0,0.0,1.0,-0.731780643,0.0,0.0,-0.609793269,-0.082746371,-0.510429496,992089080.0,12.0,39082.0,BV1SW41137kQ,22915519.0,1.135159157,2.284787712,0.47375067,0.12558011,0.06139023,1.135354925,0.686060177,1.0,31864.0,公开课,0.507190715,0.180565714,-0.052232816,知识
37090,10027821.0,北画尘锦,0.0,1.0,0.0,0.0,0.836650855,1.0,1.0,-0.115578055,-0.080798069,-0.459107865,279185821.0,7.0,5580.0,BV1Xs411q7DW,4548006.0,5.851302311,2.193031368,0.767765606,0.818685035,0.928690578,5.853474918,1.573497143,0.0,335752.0,PS教程,-0.033567809,-0.486201442,-0.388133085,知识
37154,10027827.0,章程_,0.0,0.0,1.0,1.0,0.836650855,1.0,1.0,0.253782789,-0.081782694,-0.160538624,81372327.0,97.0,4165.0,BV1wZ4y1N7qT,372017348.0,-0.301501346,-0.097233209,0.159218282,-0.224955714,-0.228046672,-0.301496219,-0.191492577,1.0,3528773.0,JDG,-0.687710402,-0.508971516,-0.386387501,游戏
37185,10027830.0,大爷我姓宋,1.0,0.0,0.0,1.0,-0.731780643,1.0,1.0,-0.6201978,-0.082725421,-0.440386766,91099930.0,8.0,5580.0,BV1Xs411q7DW,4548006.0,5.851296747,2.193035434,0.767765606,0.818685035,0.928690578,5.853474918,1.573497143,0.0,335752.0,PS教程,-0.033567809,-0.486201442,-0.388133085,知识
37218,10027893.0,别动那女孩-,0.0,1.0,0.0,1.0,0.836650855,1.0,1.0,-0.570776279,-0.082571792,-0.201854152,46789693.0,975.0,501.0,BV1pq4y1q7LQ,592234283.0,-0.30974142,-0.303200435,-0.162393141,-0.310872842,-0.242245363,-0.309736238,-0.214841349,1.0,1404375.0,王者荣耀,0.890439229,0.233778386,0.078685997,游戏
37243,10027932.0,的卢及庐,0.0,0.0,1.0,0.0,-0.731780643,0.0,1.0,-0.768462364,-0.082732404,-0.491708398,71214532.0,26.0,204.0,BV1ub411T7ss,49223039.0,0.112917064,0.034122599,0.024628498,-0.029770994,0.043507749,0.111611907,0.074034684,1.0,8859.0,考试,-0.253123958,-0.147372847,-0.20918577,知识
37276,10027964.0,南chan,0.0,0.0,1.0,1.0,0.836650855,1.0,1.0,-0.469332103,-0.079925174,-0.343553499,53631164.0,187.0,384.0,BV1DY411p7Fc,252244622.0,-0.310642765,-0.304350667,-0.162730937,-0.312087767,-0.242267716,-0.310637577,-0.21653972,0.0,11687.0,综艺,0.010238641,0.870102943,0.186513225,综艺
37307,10027966.0,羅振森samlo,0.0,0.0,1.0,1.0,-0.731780643,0.0,1.0,-0.315865273,-0.080427961,-0.511397829,107957666.0,16.0,301.0,BV1vt411y7vX,36661708.0,-0.308923533,-0.303760101,-0.161409126,-0.310797158,-0.240738764,-0.308918356,-0.215759387,3.0,21187.0,剑网3,-0.571992996,-0.440413794,-0.375116014,游戏
37346,10028134.0,安齐奥的魔女,0.0,1.0,0.0,1.0,0.836650855,0.0,1.0,3.239883136,-0.082613691,0.164821153,143979634.0,12.0,108973.0,BV1xs411Q799,4050443.0,4.406791204,3.100490533,4.258023537,0.611550229,0.240215044,4.406881524,1.267484396,0.0,28784.0,编程,-0.027654975,-0.395616149,-0.36140071,知识
37449,10028141.0,一萬瓶可口可樂,0.0,0.0,1.0,1.0,-0.731780643,0.0,1.0,0.017079713,-0.080672372,-0.457816755,1334557241.0,7.0,553.0,BV1VQ4y1D7gk,718566322.0,0.414622835,0.135420709,-0.13815993,0.02997943,-0.001198455,0.412058228,-0.033069778,0.0,1463475.0,增肌,-0.620897655,-0.492141461,-0.380851505,运动
37641,10028146.0,JZ雪饼,0.0,0.0,1.0,0.0,-0.731780643,0.0,1.0,-0.573377411,-0.082725421,-0.261245222,48699346.0,735.0,174.0,BV1iR4y1E7JF,336548449.0,-0.212518563,0.00622428,-0.095656348,0.336698276,0.05691961,-0.211089696,0.058734046,2.0,4887644.0,寄明月,-0.678165075,-0.508971516,-0.392571856,音乐
37646,10028154.0,一魸,1.0,0.0,0.0,1.0,-0.731780643,1.0,0.0,-0.46673097,-0.082732404,-0.346458497,710676254.0,21.0,223.0,BV1YJ411m7jz,76202109.0,-0.077044181,0.087337416,-0.116026931,0.037946154,0.007742786,-0.077557998,-0.033069778,0.0,948239.0,空洞骑士,-0.66306123,-0.494121468,-0.390177912,游戏
37833,10028155.0,万物皆可Rinko,1.0,0.0,0.0,1.0,-0.731780643,1.0,0.0,-0.612394402,-0.082697488,0.21549723,1106741755.0,175.0,213.0,BV16t4y1z7yH,628694164.0,0.72420703,0.802346925,-0.099518974,1.372372302,-0.081669621,0.72363219,0.793164638,0.0,11687.0,综艺,0.010241669,0.870102943,0.186513225,综艺
38035,10028241.0,解析错误,0.0,0.0,1.0,0.0,-0.731780643,1.0,1.0,0.201760135,-0.080714271,-0.464595083,850742641.0,12.0,35609.0,BV1EW411171A,33478152.0,1.563843299,0.527366771,0.641106691,0.065829685,0.137390776,1.563769122,0.104635958,0.0,337310.0,AE教程,-0.527474887,-0.501546492,-0.395314917,知识
38087,10028289.0,Yazや,0.0,0.0,1.0,0.0,-0.731780643,0.0,1.0,-0.713838578,-0.082264532,-0.442000654,70614489.0,109.0,115.0,BV19K411M7L8,501083048.0,7.539888747,7.376282505,0.824133522,9.996350246,10.58523053,7.539312604,11.8402248,1.0,529.0,说唱,-0.479024479,-0.387448623,-0.277512922,音乐
38194,10028290.0,牙牙要洗白白哦,1.0,0.0,0.0,1.0,-0.731780643,1.0,0.0,-0.131184851,-0.082711455,-0.47686063,56014290.0,123.0,4656.0,BV1xD4y1o7TS,712130697.0,0.177201881,0.030641205,1.669343851,0.420348871,0.597864672,0.178377756,0.60955699,1.0,11687.0,综艺,0.010238641,0.872825452,0.186513225,综艺
38213,10028442.0,苏幻溟,0.0,1.0,0.0,1.0,0.836650855,1.0,0.0,-0.71643971,-0.082732404,-0.46233564,1113399942.0,5.0,219518.0,BV1gb411k71F,42264659.0,0.345981518,2.452979825,0.311505652,-0.081554695,-0.108493343,0.345292379,-0.065094012,1.0,11687.0,综艺,0.010241669,0.872825452,0.186513225,综艺
38312,10028469.0,johnsonsxh,0.0,0.0,1.0,1.0,-0.731780643,1.0,1.0,-0.747653303,-0.082613691,-0.43328566,70850569.0,258.0,742.0,BV1Z3411C7yb,421146657.0,-0.205096376,-0.082455224,-0.110504697,-0.049687802,-0.019080936,-0.205525875,-0.168388614,0.0,13715.0,STEAM,-0.26599743,-0.201823023,-0.259807711,游戏
38331,10028472.0,FniLine,1.0,0.0,0.0,0.0,0.836650855,1.0,1.0,0.659559491,-0.082606707,-0.369375704,47089472.0,456.0,39.0,BV1aE41197vN,69730190.0,-0.156612916,0.016171615,-0.140935735,-0.129355035,-0.211871968,-0.155451488,0.15053787,0.0,81265.0,日本综艺,-0.46259725,-0.482983932,-0.371525098,综艺
38354,10028480.0,仿生人会涮电子羊吗,0.0,0.0,1.0,0.0,0.836650855,1.0,1.0,-0.484938899,-0.082432128,2.275786378,53208680.0,8651.0,323.0,BV1f3411t782,421892720.0,-0.276736614,-0.215831766,-0.158794876,-0.252839246,-0.233246004,-0.276731653,-0.205890476,1.0,3238.0,GTA,-0.576702065,-0.490656457,-0.352972032,游戏
38369,10028515.0,飞行器0,1.0,0.0,0.0,1.0,-5.437075136,1.0,0.0,-0.872507673,-0.082753354,-0.497518394,70809915.0,4.0,288.0,BV1mb411L75z,49365561.0,-0.191804319,-0.193185117,-0.125279612,-0.244872523,-0.148728926,-0.194398234,-0.144443117,0.0,18902.0,跑团,-0.643317969,-0.500308988,-0.383694314,游戏
38430,10028522.0,萧沫离,0.0,1.0,0.0,0.0,-0.731780643,1.0,1.0,-0.703434047,-0.082732404,-0.453620646,1152229322.0,10.0,341.0,BV1YZ4y1j7s5,370100101.0,3.019254004,4.199063516,6.619204778,4.192592341,3.65129837,3.021490158,5.490460301,2.0,11687.0,综艺,0.010240155,0.872825452,0.186513225,综艺
38486,10028545.0,落桜灬散華,1.0,0.0,0.0,1.0,-0.731780643,1.0,0.0,-0.739849905,-0.082620674,-0.508492831,70999645.0,25.0,443.0,BV1Ut41167hL,39561956.0,-0.283580159,-0.223277986,-0.11323644,-0.252839246,-0.157670167,-0.283575153,-0.198576772,0.0,187787.0,亚索,-0.673029011,-0.496348975,-0.367435444,游戏
38496,10028608.0,黑色小白兔HP_L,1.0,0.0,0.0,0.0,0.836650855,0.0,1.0,3.645659838,-0.071070526,-0.513334494,809564208.0,10.0,290.0,BV12z411v7Be,200808028.0,-0.30348208,-0.300294563,-0.16184973,-0.301886378,-0.234524601,-0.303476939,-0.214275226,0.0,8564.0,洛天依,-0.03598291,-0.492636463,-0.368333173,音乐
38500,10028658.0,Hisuggestion,1.0,0.0,0.0,0.0,-2.300212141,0.0,0.0,-0.817883886,-0.082662573,-0.510752274,71344258.0,18.0,277.0,BV14s41157iw,25825939.0,-0.200973557,-0.067245036,-0.131301197,-0.244872523,-0.224023114,-0.199962054,-0.01776914,0.0,35258.0,木吉他,-0.582195473,-0.47011389,-0.385938636,音乐
38535,10028670.0,山崎没有日记簿,0.0,1.0,0.0,0.0,-0.731780643,1.0,0.0,-0.073959932,-0.082655589,0.278438854,1041336470.0,89.0,193084.0,BV184411a7s9,52311787.0,0.342593128,2.437386227,4.119717994,-0.081554695,-0.162140787,0.345292379,0.884968462,2.0,11687.0,综艺,0.010244697,0.872825452,0.186513225,综艺
38681,10028681.0,世纪末果汁,0.0,1.0,0.0,1.0,-2.300212141,0.0,0.0,-0.71643971,-0.08060254,-0.400039572,71007981.0,101.0,219.0,BV1R44113778,55862296.0,0.345486334,0.478624199,0.103202848,0.241097597,0.240215044,0.345292379,-0.048370415,3.0,4610466.0,明日方舟,-0.097225025,-0.122375266,-0.255568436,游戏
38775,10028694.0,植物总圈_,1.0,0.0,0.0,1.0,-0.731780643,0.0,0.0,-0.641006862,-0.08234833,-0.40165346,57065394.0,347.0,274.0,BV1WZ4y1T74m,371951261.0,-0.309474355,-0.286275877,-0.16184973,-0.307232049,-0.241731241,-0.309469174,-0.214198722,0.0,4346.0,脱口秀,-0.438134321,-0.470856392,-0.360004243,综艺
38795,10028718.0,霜序丷,1.0,0.0,0.0,1.0,-0.731780643,1.0,0.0,-0.638405729,-0.082753354,-0.490417288,71050318.0,81.0,272.0,BV16M4y1K7Eq,931750239.0,4.182606667,0.391003244,0.264111367,1.161254135,0.852690032,4.184328694,0.028132772,1.0,28784.0,编程,-0.027650433,-0.395368648,-0.36140071,知识
38813,10028730.0,莫得感情的彩虹屁机器,0.0,1.0,0.0,1.0,0.836650855,1.0,0.0,-0.843895213,-0.082732404,-0.438772879,71451330.0,241.0,488.0,BV1Qp4y1n74v,971810869.0,-0.193161901,0.607503492,0.479596014,0.679267377,-0.019080936,-0.194398234,0.043433409,0.0,11687.0,综艺,0.010244697,0.872825452,0.186762594,综艺
38829,10028792.0,大庭叶子,1.0,0.0,0.0,1.0,0.836650855,1.0,1.0,-0.23523016,-0.080099753,-0.509138386,1139679992.0,23.0,3128.0,BV1fW411W78N,20602488.0,-0.306397541,-0.302149409,-0.161732235,-0.311099893,-0.242057597,-0.306392381,-0.212607456,1.0,32767.0,古典音乐,-0.612010992,-0.466401378,-0.382746711,音乐
38831,10028840.0,若热情在泛滥,0.0,0.0,1.0,0.0,-0.731780643,1.0,0.0,-0.578579677,-0.082543859,-0.514948382,71685840.0,5.0,302.0,BV1B64y1h7Du,762957324.0,-0.189139231,-0.25805859,-0.157238076,-0.277699406,-0.214728694,-0.188834413,-0.206976822,1.0,335752.0,PS教程,-0.033567809,-0.486201442,-0.388133085,知识
38833,10028841.0,颐亣媥眲ヘ,1.0,0.0,0.0,0.0,-0.731780643,1.0,0.0,-0.713838578,-0.080630473,-0.489448955,71111541.0,51.0,98739.0,BV1bx411o7tw,56719587.0,0.107497866,1.052260834,1.60873145,-0.129355035,-0.19343513,0.106048087,0.028132772,2.0,11687.0,综艺,0.010244697,0.872825452,0.186762594,综艺
38868,10028855.0,咦牙,0.0,1.0,0.0,1.0,-0.731780643,0.0,0.0,-0.24563469,-0.082753354,-0.45975342,71148655.0,130.0,1306.0,BV1G541147X6,455536014.0,-0.301640443,-0.226874241,0.047246162,-0.268772692,-0.212131264,-0.301635315,-0.164945971,4.0,11687.0,综艺,0.010244697,0.872825452,0.186762594,综艺
38896,10028899.0,还是叫FUZE吧,1.0,0.0,0.0,1.0,-0.731780643,1.0,1.0,-0.828288417,-0.082718438,-0.462012863,71001999.0,169.0,765.0,BV1y64y1q757,759949922.0,4.101763809,4.263491777,3.332358949,8.239687764,10.84899713,4.100871382,12.39104774,0.0,16230013.0,黑神话悟空,-0.562431013,-0.510135759,-0.381200622,游戏
38924,10028901.0,方丈憋跑我是小施主,0.0,1.0,0.0,1.0,0.836650855,1.0,1.0,-0.797074824,-0.062146047,-0.47556952,44578701.0,25.0,879.0,BV1bW411M7Ry,21741078.0,-0.159962359,-0.130572466,-0.080866746,-0.290517864,-0.220772973,-0.161015309,0.089335321,0.0,11687.0,综艺,0.010244697,0.872825452,0.186762594,综艺
38955,10028956.0,Star不会眨眼睛,0.0,0.0,1.0,1.0,-0.731780643,1.0,1.0,-0.339275468,-0.082725421,-0.451683981,1350664156.0,12.0,197.0,BV1Dh411W7Hu,207761404.0,0.300747351,-0.062508714,-0.03388369,0.018029345,-0.041434038,0.300781813,0.15053787,0.0,372799.0,考研,-0.143005952,-0.4112087,-0.347984649,知识
39015,10028963.0,ルル子,0.0,1.0,0.0,1.0,0.836650855,1.0,0.0,0.0717035,-0.082627657,0.180637254,44788163.0,1835.0,8960.0,BV1Pq4y1r77M,591905929.0,-0.304222073,-0.300040853,-0.156650604,-0.308658092,-0.238092156,-0.304216928,-0.212163738,1.0,372799.0,考研,-0.143005952,-0.4112087,-0.347984649,知识
39202,10028975.0,戴帽子的箱子,0.0,1.0,0.0,1.0,0.836650855,0.0,1.0,1.471112896,-0.082704472,0.093164536,54269875.0,871.0,85.0,BV1bY411x7Uq,251719545.0,-0.168970245,0.00027755,-0.152964219,0.177363811,-0.209068889,-0.16657913,-0.175641116,0.0,14377864.0,说唱新世代,-0.628860675,-0.503526498,-0.373420304,综艺
39277,10029032.0,丶稳如poi丶,1.0,0.0,0.0,0.0,-0.731780643,0.0,0.0,-0.867305407,-0.082697488,-0.43457677,71215332.0,224.0,317.0,BV1wL41137md,463891785.0,-0.094169736,-0.212838478,-0.155211299,-0.201055545,-0.162140787,-0.09424946,-0.187805123,0.0,207781.0,篮球教学,-0.632288756,-0.503278997,-0.363894402,运动
39340,10029039.0,阿哩噜呀233,1.0,0.0,0.0,0.0,-2.300212141,0.0,0.0,-0.875108805,-0.082753354,-0.516239492,70641339.0,1.0,279.0,BV144411X7Ye,63017850.0,-0.287146592,-0.173370341,-0.150658392,-0.272819788,-0.227680082,-0.287141562,-0.204436916,0.0,1236089.0,宫崎英高,-0.686073584,-0.498823983,-0.384442421,游戏
39344,10029065.0,看见哈哈哈,1.0,0.0,0.0,0.0,-0.731780643,1.0,1.0,-0.562972881,-0.082704472,-0.498486727,70752965.0,50.0,3597.0,BV16f4y1F7QQ,378288937.0,0.669425283,0.015905097,0.025113162,0.073796408,0.106096434,0.667993982,-0.123420041,1.0,41917.0,心理学,-0.091866378,-0.476053909,-0.342299032,知识
39365,10029121.0,-张子夜-,0.0,0.0,1.0,1.0,-0.731780643,1.0,1.0,-0.594186473,-0.080539692,-0.432962883,105133621.0,44.0,242.0,BV1Rx41187km,11359455.0,0.002096137,-0.008012947,-0.038230982,-0.256822607,-0.204701093,0.000335492,-0.101815541,1.0,11687.0,综艺,0.010244697,0.872825452,0.186762594,综艺
39545,10029125.0,海涅_Heine,0.0,0.0,1.0,1.0,-0.731780643,1.0,0.0,-0.417309449,-0.082718438,-0.244783567,1132630725.0,73.0,37791.0,BV1R44y1e73M,976633337.0,-0.3008003,-0.293806464,-0.162025971,-0.30974555,-0.241981596,-0.300795178,-0.19013082,0.0,31864.0,公开课,0.507187686,0.180565714,-0.052232816,知识
39627,10029127.0,許或cy,1.0,0.0,0.0,1.0,0.836650855,1.0,1.0,-0.614995535,-0.082571792,-0.220898028,95283827.0,104.0,5967.0,BV1Yx411a7D2,11122420.0,-0.180465176,-0.209520734,0.608076091,-0.288765184,-0.227461021,-0.177706771,-0.140939271,0.0,81265.0,日本综艺,-0.462595735,-0.482983932,-0.371525098,综艺
39646,10029166.0,白小oll,0.0,1.0,0.0,1.0,-0.731780643,1.0,0.0,-0.768462364,-0.082746371,-0.351945716,310702066.0,9.0,249.0,BV1ma4y1a7Xu,668977132.0,-0.098982474,0.147128359,-0.102353526,-0.057654526,-0.153199547,-0.099813281,-0.078910487,0.0,11687.0,综艺,0.010246211,0.872825452,0.186762594,综艺
39769,10029184.0,睡得香啊,1.0,0.0,0.0,0.0,-0.731780643,0.0,0.0,-0.297657345,-0.082439111,-0.444582875,71177184.0,100.0,23025.0,BV1144y167iZ,973574581.0,0.138132469,-0.063283057,0.177106797,-0.216988991,-0.201683424,0.139431011,0.15053787,0.0,11687.0,综艺,0.010246211,0.872825452,0.186762594,综艺
